frame,episode_id,heldout_episode,planner_phase,progress,subspace_method,rank_k,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,4,238.58495004610228,121.41856401894263,205.37845724437372,0.1391810036438258,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.018013758496815514,0.0008309185010534113,0.003003949268539776,0.017742078751325607,0.12014680418408911,0.23183095346717456,0.30183528498163026,0.7152798489110624
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,8,238.58495004610228,126.76647647665492,202.1213467949262,0.15283278867392988,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.02060815425925399,0.0008526684919291759,0.002519556906078694,0.020435772836208344,0.08214371130372514,0.15662118352928706,0.3398383778619942,0.8053383937073548
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,16,238.58495004610228,133.76458654306353,197.55964612102443,0.17195260605143134,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.0156948935470646,0.0008539612968907096,0.0025163071810390117,0.015468310564756393,0.06626122126612584,0.12540673701467522,0.35572086789959356,0.8429762234763857
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,32,238.58495004610228,135.09194487864625,196.65437909542197,0.17574692344415677,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.012210801638992037,0.0008369698688047248,0.0024591577332893303,0.011931290850043297,0.05729214946534524,0.12255072726800145,0.36468993970037417,0.8642308502272815
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,64,238.58495004610228,137.84005305053896,194.73802444187874,0.1837790925024856,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.01079105498786425,0.0008585558943160053,0.0026208467172004683,0.010432684794068336,0.056554229056646775,0.12788094203600206,0.36542786010907263,0.8659795510078226
episode_000001_000000,episode_000001,episode_000001,hold,0,delta_basis,128,238.58495004610228,140.74934528100496,192.64578944651137,0.19254844276939506,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.009000061585495364,0.0007837647250886305,0.0021206842017443403,0.00871145911514759,0.04453811041848157,0.10021044544541505,0.37744397874723784,0.8944549743650596
episode_000001_000000,episode_000001,episode_000001,hold,0,random_basis,1,238.58495004610228,0.2700803805970154,238.58479717930297,6.40722724890358e-07,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.16473352520545817,0.003087304059768942,0.010485661898545499,0.16437047719955444,0.4220089070609145,0.7055304382588825,-2.681789519509703e-05,-6.355221201003438e-05
episode_000001_000000,episode_000001,episode_000001,hold,0,random_basis,2,238.58495004610228,1.644888322772208,238.57927976022296,2.376631836259179e-05,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.16458191143383033,0.0030865622642488834,0.01048048308235083,0.16421887278556824,0.42186094641876276,0.7053305931438836,0.00012114274695662619,0.0002870803052236926
episode_000001_000000,episode_000001,episode_000001,hold,0,random_basis,4,238.58495004610228,2.592196178852316,238.57086768394723,5.90245199973e-05,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.16426011843633637,0.003084174310338143,0.010487243371026026,0.16389597952365875,0.4218385655684876,0.7052650937287096,0.0001435235972317983,0.00034011774650329817
episode_000001_000000,episode_000001,episode_000001,hold,0,random_basis,8,238.58495004610228,1.7784771715208407,238.57832132750764,2.7783473322017493e-05,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.16482006193547605,0.003088779424091221,0.010496487018510832,0.16445648670196533,0.4218846159239328,0.7055974250624422,9.747324178660532e-05,0.0002309890497469099
episode_000001_000000,episode_000001,episode_000001,hold,0,random_basis,16,238.58495004610228,1.9843604338658651,238.5766977350672,3.4588564926180645e-05,0.16546320011139556,0.0030818785102542843,0.010513342467953588,0.16510009765625,0.4219820891657194,0.7041612876799314,0.16455362318046698,0.003089863207524039,0.010483807619163892,0.16419024765491486,0.42193330881083585,0.7056849754801275,4.878035488353749e-05,0.00011559816432014638
