condition,pair_id,episode_id,total_energy,sensitive_energy,null_energy,sensitive_ratio
C0_original,episode_000002_000015,episode_000002,295.0094304564185,87.81327497202285,281.63698762220196,0.2976626029756545
C0_original,episode_000002_000016,episode_000002,294.88712651341945,66.23623324805031,287.3520119791252,0.22461554707792947
C0_original,episode_000002_000017,episode_000002,280.5148636198154,45.37643586652682,276.82046127353846,0.16176125315065643
C0_original,episode_000002_000018,episode_000002,259.27090553431685,27.940854924900055,257.7609572504151,0.10776702795602273
C0_original,episode_000002_000019,episode_000002,251.25245586298377,27.9902590116089,249.6884898781753,0.11140292704988686
C0_original,episode_000002_000020,episode_000002,250.0302533647864,28.473155665513616,248.4037177743254,0.11387884178948603
C0_original,episode_000002_000021,episode_000002,246.02740497268525,25.322584161674552,244.7207607232549,0.10292586780926274
C0_original,episode_000002_000022,episode_000002,254.82449918262336,20.874014161985443,253.96811003832752,0.08191525629969276
C0_original,episode_000002_000023,episode_000002,255.22821892170106,29.598003721466004,253.50621670808755,0.11596681529382957
C0_original,episode_000002_000024,episode_000002,283.26037569689277,46.73442043040383,279.3784787469842,0.16498749715848973
C0_original,episode_000002_000025,episode_000002,328.3167416103466,131.70347599909104,300.7425431018896,0.4011476093272136
C0_original,episode_000002_000026,episode_000002,330.20148185098907,121.92051781743567,306.8687112621901,0.36923068041364837
C0_original,episode_000002_000027,episode_000002,321.8094650004371,115.87480324933848,300.2238527095985,0.360072700935571
C0_original,episode_000002_000028,episode_000002,325.98386797628825,115.73629560220454,304.746767105184,0.3550368805692651
C0_original,episode_000002_000029,episode_000002,286.95942947488066,57.02821716714691,281.23566027672547,0.19873268242659
C0_original,episode_000002_000030,episode_000002,302.0862241624844,56.29145086038819,296.795147178621,0.18634232996374725
C0_original,episode_000002_000031,episode_000002,287.71845469205334,53.82910993408243,282.6381716861465,0.18708952816980762
C0_original,episode_000002_000032,episode_000002,282.96165134853374,49.74735541576291,278.5542976926167,0.175809531711021
C0_original,episode_000002_000033,episode_000002,274.89884877732675,47.63903124457503,270.7395422932859,0.17329658329403752
C0_original,episode_000002_000034,episode_000002,275.4125531202602,46.47408027333788,271.4631361326386,0.16874350768261734
C0_original,episode_000002_000035,episode_000002,278.3386525056113,48.33131332058839,274.1103603137732,0.17364211864039986
C0_original,episode_000002_000036,episode_000002,279.6563100151039,49.94442633119004,275.1603278267276,0.1785921666794953
C0_original,episode_000002_000037,episode_000002,275.7327805894989,48.7438536051506,271.39013067415766,0.17677932054701434
C0_original,episode_000002_000038,episode_000002,280.2978979087926,50.97195932495597,275.6243293591169,0.1818492386323281
C0_original,episode_000002_000039,episode_000002,280.89704423962775,49.07255522320367,276.5773558815418,0.17469943607288668
C0_original,episode_000002_000040,episode_000002,281.0534628832869,55.412437861722665,275.5367683792997,0.19715977626909295
C0_original,episode_000002_000041,episode_000002,262.5033372561716,47.54998737517649,258.16080409552484,0.18114050614439783
C0_original,episode_000002_000042,episode_000002,250.22341788735557,36.28231094806035,247.5789828953549,0.14499966171988649
C0_original,episode_000002_000043,episode_000002,255.97436643071495,45.250432588062495,251.94299875209697,0.1767772031982371
C0_original,episode_000002_000044,episode_000002,260.3360673750929,45.11083003317144,256.39789583779196,0.1732792174669199
C0_original,episode_000002_000045,episode_000002,261.14777351844174,41.46344106411899,257.8351075178895,0.15877386395251394
C0_original,episode_000002_000046,episode_000002,264.541730674806,42.014291629528664,261.18408559345744,0.1588191455554349
C0_original,episode_000003_000000,episode_000003,268.80047775116583,71.60024892789609,259.0889831558229,0.2663695002587679
C0_original,episode_000003_000001,episode_000003,278.9320501052853,76.16881878087817,268.33076532791233,0.2730730253197063
C0_original,episode_000003_000002,episode_000003,285.34173004090513,79.38915478317044,274.07529076067874,0.2782248315792773
C0_original,episode_000003_000003,episode_000003,292.66600628732033,81.77073706592917,281.01056527444746,0.2793995042446167
C0_original,episode_000003_000004,episode_000003,318.3710389619088,90.34746664070262,305.28258011437924,0.2837804183926169
